id,Last
226566,32314
169513,233701
71152,-56
87834,157684272730
208450,29316247053254
184318,-5316
128918,117135
96613,331644290384639744
45979,5431973
102811,1295876
143594,15
170828,18
67899,460
51006,3136
159042,623
212628,212
139422,11700
84732,57
54900,302392805355
114673,-30919
16329,165580515
198657,-1710519
176776,-8
201967,-316770438566
133947,-25
13478,2
74579,71062792289262141440
177332,4133
106714,-24184094
160666,330
21346,34617094
178318,86795
61602,110729363331350400
66069,373
69446,100910
146450,159
111707,-465872377766
133121,299
104939,502722
226193,117
102474,63258
818,13
159126,80
129774,353
118163,12374692603302
190309,286326532
82533,219
223461,6
7791,6
194648,1352
123273,219450
85195,1197
218128,168
218094,153724301251588653056
122304,16
51336,-19
124477,322
182083,71366238515473186816
132002,8
35732,1572
117102,8
197882,14988
25643,254493794416179392
68333,2088859
9297,144
28778,2439305149609244672
129535,-1
200497,3
108037,14818897729168172
106887,4041453
97427,6
135333,-10774496630058054
51015,1205236
57285,16
224960,10562
197146,394818
17854,315902914
79793,-68092025391
101619,19209134654779
111609,7721721
121389,19729
139627,12942196528540692480
86875,-27807052682
212806,98
198579,198634672827740127232
209902,866319
106877,288
138063,631
102403,105
226686,558
204784,28616
179487,47276931510887
121527,206025
67906,48
6080,-18154253760
171733,2160960
23432,247420922215752224
125828,336550461409
77428,-376
119687,447861
164550,95156571868883616
27937,2519194
77103,107
30908,-298
149153,811945770003
108294,114
613,298
126002,355
79054,164
120062,4403
227519,3055
148655,1099178263
47372,156
181758,-4
43494,30118137867
73873,1331
186371,31435552253238
71891,11849067772
142215,628405
146737,1
215224,1
139158,133
177074,38148
180525,14469654834201
226550,113520131
83421,2733
99871,544
162908,2541
221899,1016315886
176107,692
17658,48181117192274247680
95225,189
217272,-54160
188386,11933
9099,36983326502
25886,635
30227,1751
16956,37
129745,43365
180720,3172559808
155576,138346552
79659,1639
182713,2847
115790,184776012486
56358,12456718889571552591872
200489,655637
223412,1432
892,19888644600394
100091,3664947133284352
222158,57
181510,4486845323
16946,-35251
86124,92799858576642
79369,1093
25214,119
57075,14648918
72877,39882
13138,6
14687,559640
98809,69120
145516,6980
41202,-287695349
178255,375
23926,2000491
178205,29
196266,-22742
87897,-121
6683,44777
14492,-223904700
122119,5541635
66062,-203
41154,127281
216737,722096
140346,60
155571,-26269883743992098586624
52375,711746
191352,3121
126679,1013
112289,-7038415296828375
82967,2832156794560346
147564,8384
113344,887043
158155,18
127847,41187244029070784
176930,146289830155
91032,693072930418
221412,3
69424,2341
194879,-12
160118,167
80896,3015
149696,314
36802,15270994830
224744,94449409698812
95720,284368
226973,22794662218901614592
152620,152
136788,-803
102834,1017
97026,3
180089,1348264530
158859,64424446045
57329,7825
31299,-10
142573,2182165470160000
34143,2107
156675,1313851
22369,3
220769,-909323642
88974,139924
82883,1216927557323
54143,50153
210646,1169012736
32107,201
177600,1669
151121,109151
45747,-76658481
205408,-42
195244,40189231
64473,27869765114050
212698,1194
54430,2
45927,715
194990,102
51102,4232737376309
38574,10
190704,2757
214823,181
110193,1023401
208237,49
118007,510
38185,55
36838,3
135555,21
143386,20
131644,20946
74645,469376071
47302,-383502725
181559,37936
10793,1607521
84851,78
136365,480920736
79800,5138
10468,47202872960
155619,-2008
179157,35962176
78721,28818
54198,2048
194154,46
127914,-37
172235,120
77535,-49
56410,279
22166,-78663
11924,216
161839,-3256827050074
105763,19
156231,85361
52747,104058
101322,3426131
180106,145945650787005
130602,280
55086,66
184799,669
65905,6149106042467237888
218959,-7301906982
158613,23570
58188,-113
41677,2823
148312,536870829
126027,1695
81521,14204
149085,7106732484082
171643,89864005706136
184723,38378597376597759623168
208217,499
94834,7
155283,39155
193396,355105
64933,1
17724,0
164555,211200093
95243,11198
13049,0
3419,1691
70707,33940834
130204,121909745999545303040
139271,-17
221810,29865251
35579,257315793908042
15338,10789
175814,3822
5055,110
94902,20
83145,1
91017,44560482149
200739,393463
169564,17052592
103061,88
54874,1
8043,23
36738,-10
50910,15154
139443,0
129305,98195986
190614,8529833483
19094,913
74731,36
192784,142
181055,689
110609,2265
143340,22387519
152281,4107677392118005760
177882,554
46229,2319
208396,5
174465,309
148644,860
89370,9899
153145,-98948396067
75548,34122
127499,94
191958,-711
152934,37
58495,61
103978,134
153569,2816824571740159
100371,96129906217
6001,576
136310,3351424
128829,-4599
105319,1565
218683,83
167842,255
86227,-644
211522,302
224063,3756
67680,3301
213244,-465959726754
181536,3496
167328,3
135959,5
101195,673062092765422848
137455,10461814039
170978,121382
152343,-27765
226391,228
65403,236120122064896
42236,3
190660,1460
128446,965593
103582,2709318562696
114257,94519
83677,-112
138625,735922
207519,2147037282
146628,691891
29326,9423
140001,25865660
22772,31368006761693
181749,10982
105126,-6976
75611,652
29229,148
18648,755
31876,5
81745,138
116208,11
179522,-10
181933,99999999999999936
151546,240466638643804864
149211,15
218471,75216305075
100056,11768
178555,72
142939,1326
121508,999994371384085504
24841,2215351
166397,9
148310,98
88219,56
51642,583
130368,418089296461821
222240,350
85161,4921413890602336
101740,1287601061994329088
206750,593
141702,49966575152
130335,868940
136166,134
153903,149
120554,0
96796,55
161135,5989657829612716
88079,1692732719964194816
89336,3820
224692,-8492020199
38598,228175487788350046208
62550,278
103090,209
206743,23
192747,-32025597350190208
89671,2048383
158919,31983548290
69830,38485354
53456,201308712766
220095,2015
39397,-2020064820
224462,72
203544,716
169180,-53569060697
192538,5480
10264,12341602867
141415,-1031
12764,72
198206,281844693
76637,410338684
77492,527
24234,211
177315,42
121182,-334350174
216211,28349
111223,900
61138,40
3156,440
220538,28841
104613,-861132
142291,11983115603
12265,-2652028490925500416
204449,1268
197913,-71437
80347,541
219399,-299579903340
89773,62
224228,761
225865,-75724012
37588,14912641
1887,2
190319,60771473701
217475,358
177516,636899689662582272
28194,3000
116098,49980
31474,1128
216766,322
163797,26462
185234,15
52308,-40918604108807
127732,-20194961933683646464
59911,3943680
101862,505
29327,13531654160915686752256000
80403,86244595231399680
209379,-1633896
132171,48095
212075,-12796
106376,-11602971
24833,-15
210780,730
39686,609208
221411,341250
71515,-41574487321467213053952
165733,105
212115,-371563
3006,3
174565,102
184497,409698622796033792
191231,254
48519,48059
139426,139
88732,55555555555555544
108976,316
77212,131031
139507,384707
46285,414655
192679,40667467
180358,284
215275,9
184264,167586674
107607,227607
122833,640717113
46729,2243
58907,22038
98409,1218904570280
111530,-956722026041
13430,11242344426240
21736,6219
114761,70
165087,124012664
174195,887
165386,242
166820,11728125427712
188330,1
164987,50250392114987456
14401,51
106355,193535352700
183014,3626
5199,109
74352,197844052354025440
100652,11877182417891
172916,-6451301
112931,1262419644
56705,19248832
2755,508379721408
225014,160
215685,609359740010480
94404,246
108585,126
135338,135970
23523,-88765
208497,1
118492,2450
77189,173623616753329
45738,110000000000000160
187313,990048776610
104372,59803
124289,16
118834,320
128910,6
73223,1
194055,-1546753
141935,50263388698328
36386,-2469197
71254,2084700
152490,18393
109717,10
13099,175840
226995,-21534410130694873088
140916,1
119727,28
150833,50330
123846,-25
73066,327
71489,127634825408
56134,-4717
204512,78
67442,-9818
198231,-531818359520901
148561,233676809724915456
142989,556373698760
206048,41
171483,41
119751,4
118425,3184
74874,1065817003748054
124872,191015946258921816064
1714,1850
5351,6707
189317,420
216217,160
21453,2390
1479,45026556062
169848,992095956604319
147275,2758395149
218855,88938286749660
35318,-80
92268,0
113040,51
21187,1330946491770776
202748,49117248930019
74920,515100
173801,21638120
153786,16
5145,-6
48939,2151677950
34943,58
62999,-6074434008032671581601792
16474,13
6731,5617
208879,143987
164402,157111195084336
210516,3204792016878750720
182840,29320310074028
56903,0
155270,580027858
40648,2
137966,2189770884366400
95198,139669974
85867,104203730401
169433,119442816
125284,605771054
114166,490408
168051,1156
42103,21063553061984
189851,14546
37504,121
143733,59743605193210519552
139400,43
138257,273
188084,1708091128579383
94716,100
32086,1708
21510,-1
207848,-22288222747230
172510,1073741823
34713,210
118363,1698478960862
140192,418
99313,-4953
103231,7540113804746335232
15801,148170561335781
160377,4485197639
187317,-10395
221148,182
69804,49036817424310688
164994,506505373711
20014,55283
173777,9
53692,141
24788,34795
129864,187
33898,373244
189405,-15
28942,717
168667,-15260
217944,941
54863,856631137
85082,7886639116329587712
22921,-2840
53410,44
20746,442133759688661760
107145,3243213658417980
96995,6
41938,674
111082,2554
58626,10108
18480,1200
181144,-273
76338,1114584571249
179173,2518
179057,124
171337,21
223286,252
224192,27275
64297,2164584445996
71752,49
50408,-111035579537044944
211044,6454
207316,11969622829
184762,313108166530
37456,6048634
173534,1847808149
98555,-73608
154400,4
64187,-763150918
74067,5929775
158028,7510967130973
214571,4014
223923,2935275542
21676,1731
223601,37
111265,2075
17739,6
210429,45212480
158259,1
156141,21
213835,15542
63365,8200350417543528448
165142,459921
67782,1519636079
27857,-992848175
37883,221071
33212,-254
169687,1820198364546984
37773,4285475572563201490944
83159,-2
114937,18446465687078731776
35012,4487901041
38902,32
1255,172
126359,0
174305,17
99227,691
209227,10425338
219323,7224534909928031
29259,146884
219335,723594787487710
47529,235906039
1202,62
65500,577661732284688640
196139,240426
152491,1326
1648,-284
225312,60752
55254,22
56692,134112294
141750,1402730168955358
219016,-46368
132056,2938
180840,9490
159441,163
139846,4
86649,82426
144279,40
167776,67
84040,4707
46711,41
133845,10
158084,5936717
204663,195960
44385,491222681
70056,125
49208,2321386
37395,-893750827017764864
15017,1735
57176,21788
224927,545071
97761,2596392939401874432
134043,1
7925,-975
108679,6808
61040,2904277294
77364,382
222677,188
116868,11693719518
176826,20
149327,-7645370045
110170,13426748
81458,-105
91411,421
167111,140
140236,328
20151,-85774
160676,466020
22480,2094
201009,4069200207872
224903,30
30069,2
121542,70498378546
52664,329856907907420928
9763,74
204730,-12565
75149,58751
183152,-262066937
227375,2782
138864,-34948897
191282,544
158580,19
49006,319
131922,24
66844,2827315614280
105980,510810911380237
26890,1311858143566324
131066,619
49396,-164
56616,467
119797,2909124515157
104322,11
36534,-488421618273461
122388,73922
171702,159877253
106503,44424378046
210647,264661
156116,17956
124920,573
67004,1654346029399912
215266,0
1021,197475924231023230976
54923,1799
137905,29300
180577,55
157913,-309
24951,-477481364893056434176
34291,-2301698356779
168236,379
115036,12
52398,1873
126569,3
154818,2420
77536,4136
9432,40867
17114,74860167129135536
108471,478013
77136,1978843886697158
139773,51146680
199119,187649990066181
41883,54024
219860,4527830800880224
69275,739
203690,117682613668279
43126,18
89709,-4019850675259416576
180391,127726855166432544
173481,-74196330744258265088
171092,1792
127640,19868094631
23897,50268384861290
125875,671
118034,1830098076901618
160380,6
87186,20661046784
59491,35912058805820400
201735,13358
29860,636
13650,-12099447362616602624
16800,110
110834,114
202872,-144877
165100,227924
10683,0
106125,-18
121243,8583840088782
225674,32
142501,-7478558
226627,89
47273,-37
19965,715794960
93990,6
27801,316577148534130
100482,628
95160,8
122394,131
178344,31
73004,166771816996665664
205923,889698587396248
65145,2873
93735,109
143120,-717823041
193891,-2
47472,-421962
117153,3
148892,548246882085452544
137041,47921917835574400
189023,54
21425,2
160537,201
72347,13438155045715
63567,-18
142571,7
58184,1399888348
2968,24
220619,2162635351662242
29739,-2
2776,-27
90330,142
145231,0
139080,-40176942243
11380,48227338
189095,136
223969,-894873
90322,25
141033,2043195865
35911,103
173572,9345546
78179,126
28848,8199710758250
207433,4139
106262,7
143265,-3
218923,-375665
52947,379
190205,-1171947717719345664
91037,14680064
139949,24157893
65121,3
164992,129140
104518,11713
61195,24834950923184216
92972,-21957456447810762110968489050112
202271,7425677
109345,-907901801
182062,35370
170598,-896
93157,77664004259
101766,2861
116465,22778716884418164
191974,69943
117595,-811612900485
51056,4
219640,-12247
67724,5454979121614420992
194238,1
122892,22
132192,1261
132316,241287172179049664
208273,866
168037,26
165095,6181806
90436,2857
80968,93313
194344,377
191687,0
205139,1081444
205384,220108
62895,260441531853206112
61925,51
28871,11868921
84109,8245803209280
86591,391996
115560,26
76205,25564465
204171,1139
51077,-894784847
45845,2059897
203596,-105938
205402,1
44998,6738220091547
80593,243
130689,3300
149978,245774505866404736
211620,837
164732,151723117614377120
141666,114886
34695,203
153981,-36651
118796,-31
179485,-2
141655,8231585
227443,25727046538973644
63009,-5047
204727,25
204286,-153188
1137,-156
128885,1
171857,-24
96948,4658
39126,1251
137210,141551
27851,-151
13728,1
223476,93720816450055487488
101513,13991
33368,20
38798,-10
89719,119
213817,7021538112729329
39213,6252381549862940
162763,244
204402,505447028499295616
46935,392457263
156478,-674
107681,-7107907733995656
131882,915
139459,1177
64813,718608
190084,37
48082,5
49768,133608
201321,473
54451,4473884
221323,0
17957,-3156
203655,-21
97755,17073064156178
55770,-376740
19316,381643583
104824,1403014
117755,-161535448
8833,6971
85547,8723679317958
186372,525
210413,987
220705,-695113992069
51899,272
69085,11278
2166,580
14678,256003843838
37266,317424965728046784
212469,-18012
194520,66808
218454,23
95024,194
145614,2488
174867,494
213465,595
227234,-15176650281
27004,-2746628550
42,395505262
178360,57117721492565
38651,-23
124403,223335
202047,67242525243506627182592
41606,745949758241533
167158,35
13926,10793
18133,1285
65799,7
24064,180094
162794,1
225128,2485903
89912,181705929683595488
180898,392
182817,204
152113,189313664489071488
38249,-27
37126,-408
97793,426
60909,8804940637
207072,0
111270,4295032832
55877,-1311397
196371,18
119543,48038396025110528
149851,6584
200392,77
204852,-169297415314640
115763,112804
12108,404
216107,179385942272009088
70675,166
172271,15
25702,9
26016,-600184518
44391,1275
154405,5
167014,4041239
178799,1532081
79223,6125463609798
206125,524778969784384768
189914,3499
9302,562
74781,4771945622643228672
18646,87466
207207,-70
88421,33650
103970,-48757996293354640
196738,1391
155570,8192
139208,-17744
134152,55
160613,210906960
47204,-195
151279,61834467
45353,1010
132165,12698587551
81673,232
173083,65
166435,704
131604,-2858
140130,199
176178,1381
114215,-37
208547,19143205153
32626,3928
78453,-10405034665796189225484288
161720,107
209592,871828089605
3703,375299968947548
69309,722
3968,6060
195860,2974
195965,-738
186061,15529
164101,-2117
25707,-37462411869884
172000,56223
61315,2164996
4881,82
153240,613157
158588,527205426098361
82099,28581931944
100860,119
125989,448823337638
171975,73
2297,-8127333
72697,735234740913612
204800,10675
91817,1146
1515,11079
18172,228658743
184789,150265465887900
205788,17
189744,1858880359544778
28379,-6021
179425,83909261319
115233,607
171106,-44336
134568,331776000
139407,38833616996125136
186766,11
11568,-85
138025,665
98989,2535517
115327,6232401
26193,-7
26086,3670801433836492
210169,13198
62661,-5524273939626769
112938,-15
203518,97880
58997,-1469166809315040559104
72866,10663787404
88417,3529
102118,249
188277,-13831
207839,281474976710657
100059,2
197297,8
79530,653506301
151265,325
75371,134914310
51885,704
58957,19830669298
34644,3
65072,1408
83865,24394159101803
141999,379222444
93300,81
190096,90719
118203,2166881
104270,10779
64621,1003963758210
167799,-525
23450,513
207441,729
11055,1075
166632,15621
157794,242345
203325,47
80180,-1
20050,950
169107,7552
46203,27567429
31131,4193233
212176,7062509
200848,1913197
192238,999835889
197747,5381837074536
217714,2008
160662,138432
68532,2751463418
29594,86
110683,263697679163613216
164883,553356
25195,50048372358250568
30027,1172
215876,-201473422
44480,1116
161357,1
89400,83
55600,33649923
121404,10
3915,1360845435
53382,988
84585,303
146744,1905730
4035,1441
171933,2072759379323479552
58473,897569
172225,90
95836,-262069920127192
188021,-3055056637884489216
169183,-11
12811,199999999999999968
184184,100481179785568496
216040,1103
96134,304110092630243584
96690,361
38750,-418303991
176557,32
61456,1315
208860,269886
8820,484597
153275,378175
189422,65842
104071,142
173357,838
19396,52
157144,-572360937
215139,24346498498
38498,801600434035
76742,7
204792,470245
146916,2058088930067
119740,2994
214108,118687303677368448
4429,646
163310,11561
122594,615693470
219193,512015755182286848
181482,95585
216407,16538697
207994,49595
201757,27
15354,108679
187741,-4095
178102,3826
82906,234921439876
135926,11366
31807,6210120
221163,-913
44888,3
190944,-10316809218421116928
24394,4295360504
7625,118
165053,109
56954,2694
96817,48315632
204436,0
175525,104383038
132188,2
102243,125
127354,58534
161158,3539
221602,172245
124867,-2768473
115452,-3142773541951504384
156367,-1817
217179,103014557241868640
60417,3598
31270,-16
80941,8
37134,5024594484612538368
67055,8040097658
39685,104
126148,-1
164865,1935
154658,360
68229,2297
29089,113945576
57758,0
181461,30
107798,4
92053,21607
43787,1681592864695
13971,22906492245
40371,113
190108,37
127887,43353
195145,30312689799609
115263,-95
46409,311048798675976
3188,851
106934,3198
116779,811
147026,3158
160084,399
196226,599074579
86853,530
162712,673220973714
214596,2346
17551,-7535207264
85605,2348
44358,13460977745819842
172672,48
145608,379700888617
115523,7689
130455,809470
62477,-10
19521,16
157387,487256
108440,598
196199,1101
143769,-2
25941,9
38517,-23
168759,-5
160442,284424
131064,29847388258880768
183557,295
221889,51
55290,-100697
60888,0
164606,6
221363,943717279892880896
151776,796592052472447
169238,7676269248493784
114041,382720
67146,1623
199215,971435
192640,77284142455
3646,2055664161563834
173562,1
172544,181996844398845
54620,51
87811,73
135077,6827
219549,-204
9582,1630
75767,2177671272885464
194890,12591389481053388800
55306,6775
109134,24
76012,-35208
215620,-47
190014,3
178345,1
127005,35346563
162859,0
25678,-7
163405,-6308
178856,-101861661694431
143573,224973
71886,2
202365,30529699201
209413,1045
25559,9767691888
213959,-1
162370,97804173083060096
81144,-955119977
158262,701868278723478272
96475,1296003
165603,115223
24438,804439
86980,295
88389,-97945102825489232
83544,29882886543136040
215698,-8166015625
211845,8922
52103,337995
215436,15
57416,23513155224
61238,1590121
43721,20914
54301,662460
57252,237482491982
122157,2
164335,978
178895,5164
37360,911899
216301,1479577849606
151994,41
90271,1015314183757028608
136574,2281
182958,697
161255,2931
72932,-107964462
110988,221
190210,148
65560,993271
16499,572204589843750
102648,131060
143139,131621652450890016
116218,44137269
169953,1180872205318752000
213862,248
138133,115
33580,28007285928030154752
204625,-9353049
12238,85532
93338,86
10763,772
91927,25885112872
160560,55163249
24912,134727
104988,22
61188,-1304585
85725,28636
59609,19572
176657,260256
122126,278635967
121442,5
25460,2
167815,757480
199308,75
60419,222
93263,8649495
164641,3398541048596430848
205796,1
146003,13
127362,5
35116,24794151146
138375,-426622
213016,78540
92816,-43046721
180034,116
105125,40315615410
153766,179
161190,1377293
196624,8048
206585,68805098040187142144
202795,136219
79680,0
97662,140637493
46724,-2
146507,170807
205668,12448409311011
24516,-191272842
83831,142627408
180423,194908
37411,276
111026,63
171724,-30
15543,2466
147656,-4
211338,29
151306,1
64134,453262
195675,766
80614,2180
81800,138
35623,1287085306840
141535,28560957401856944
168194,-56601562500000
24658,1250082628143475712
215404,311687250156
77170,5248799611200043
204686,33813802186777
22253,986803423652709376
178213,78
154943,59539267
70907,-8176368
15168,48462078286400
210658,1125899906842623
25595,1155
10049,92
3342,256
179960,17235948
195160,3
203402,279
76760,84
221421,1235307798448407
116863,9125
61186,0
92391,233332442310919
179990,3853139
217766,25684419088755360
135349,6354682768270
42838,7
180855,66
193267,1444
197175,-1150489
175728,64
134210,69347011568467616
212946,16968864826837
175116,18396
96855,2641
21767,-19087468010063472
169807,668500334
132308,51977521
142887,223768479477233114145141817344
59469,207
144308,15
92817,98
201393,604
46261,14466
11112,476837158203126
44312,137
55135,2886225305365316
157236,9926579602435528
120924,74
90899,7095
20063,57646062819030784
28005,192478164006
47590,-34004
210148,11312844346432909312
118775,-2039
10047,11412977015
95650,768
208811,-4692
33557,712673020796788224
120137,-180
97874,8213212
109752,24963200
78024,3977317840328
206729,24805470733
34098,-2592988939004547584
206747,-49
159981,1664
30172,-205
22647,155533156747628672
113839,1486072003971916
116769,-90
12287,1001
32705,123410
151889,19599665578316398592
75848,164
45955,8
136391,184
56980,218940487688404480
56041,1110850936
151081,517
71427,600068546250007680
150717,3553
214648,-211
121915,9313
177884,102333486
191479,22
190862,1
95296,-4041
52623,2585828012
39591,3031829302842120
226095,1
34830,132
82193,-248
81251,32792620
181792,-459183
215513,108580
166739,26347
75900,-4160406792962
207194,8029814425
225193,437989
210178,5
22786,1
68796,50
129226,-37
183005,30060687862
147749,10
211056,74
60972,243885797911004352
145434,41
8146,4574
200055,3107
143215,66303330946
81328,303970666925
20238,35
166389,6507404
192221,-7
42379,167136660892833888
111899,53570
4128,10492978788827956
158353,105349
139834,13
11590,0
199109,712
141834,834
218634,-49
224399,-5419587
172866,698273145141018752
69365,18723
44466,87960930222080
83548,3285
153103,62549994824596
76903,17901117901483308
125702,928630406857248
171907,606833
186944,3371
13586,1855579072217
55858,210
134930,6001957531403047936
104550,127
84031,336
179082,13
62536,10505334
185093,15905
48912,-4493
128694,-1
179326,334
31095,-7
77411,10557081729635544
405,2333521433367188992
22087,1392152131
84512,269652414
17497,-70
73528,880032
48581,198993305
81143,3518
35874,108
178778,10
54386,327
10055,141
141604,-10
163668,5801193
201815,805306368
58716,749
204054,2774013874796526
2641,517592971831683448832
78629,8702379459379067879424
226068,62113250390417
192406,1137736517360135
12088,202
15027,0
109616,-4656459380419264
129708,4775
191181,-97
27246,64
16817,359
84895,387
197717,12848
9555,460665
74973,19544749175668048134144
102878,28125
82210,-2
95518,7519
127402,136384662
116247,173949530931
131357,85077554
100123,50
83729,-1138134156851665
227054,890
155646,136508
135095,25646447382
132524,-2347
2185,131332915773444480
161019,89376504
175774,186303164740616
39160,263
35698,8650
157609,4227858266
3039,219
123993,2108679601728702720
13579,50683207075931
164863,2198
43509,34
57835,4508285844085976
217277,4499955634192
199047,0
111675,470
142615,1008459593972927488
117713,86740379941399
197600,1
43925,19
212668,78198486
27010,3
141115,2700
119910,263
23280,796807560766112
116792,6
180679,-8254
59203,4342
135388,-5238
150870,2910
204989,-36
115418,10956164297977
168445,15258789062
35558,26639314923046472
55277,1123181
39364,10927223520956856
140481,108458760053325216
75417,260
141948,-44489
15894,-1
74860,894439432408204
177213,347
88599,1680195836
224666,12336318
64596,236
51434,-17
220079,656
6522,1807559099808
179050,-14707
90725,-79566
148226,9
166844,13
145767,1637284474667938
97264,12648056
3538,6531893842972
55683,320
92220,1
96399,1688
42485,1500
152327,14548
77925,-311
367,39821
19501,128
175653,7636
206734,48
74018,-70
145810,-9058
54970,1042
131087,4
68437,-2366188436607472
98041,43
87502,703
224156,51846183142957
1627,443
53400,84
129322,605817532105276
199238,-686045181371
155390,3463
118818,-5868929
179167,1
21576,290883
211541,0
17450,49
14443,-1298469175
103842,5736961
216346,3456632296454931456
10029,-4106
214055,31
176204,373
14205,-3879
16218,477090819
77935,17322711762013765632
52831,24340189142361517070483456
90601,14696
136351,47506
1477,1458
29017,157797332
99097,640000000000000000
76697,9471348122
173352,26410
103415,-2
155674,2138
184911,82623056684
141288,847322163875
52107,26624
164815,5699
129034,-15
15502,322467012813036288
142634,75961
63952,-1
186324,1221537
120521,1386340
58986,5717
146485,45674188560
178013,212113205
93202,117604657851979
117893,-107601905375
13784,590749858967
159737,33
160249,61159090173536632832
101755,294
135002,135
47174,123
142391,131407578649238400
38945,107
45038,160948239429957
226730,63781468421
38081,1020
109710,37
161911,2528136187460916
85305,165
63831,494522
141665,591286729880
154587,-7208203474538147840
175415,131
174660,21
70167,-46
124338,6251010474192276
57652,469293598878
18423,69505765581995840
63901,2711671
68110,408
149413,-5531409047959816
160696,1
186222,53
156122,25
13314,4971176903
53390,58560188150211000471880990720
155131,9213365084964040704
1051,246425309
78817,7608566207
31523,635861
155602,95
214307,-1
35820,575078274990321792
216485,2008
113909,-98790
5286,-593706
51261,195807627744116736
148352,51073798147249216
170070,1893392423719590
71023,-26
133144,3
129160,-6
67948,134
216466,211660620
93881,4
145877,1092
207566,5651521
42499,521843
6791,540
50632,1592774664844140032
129980,41140
174380,56401
142305,432490234375
39102,102456351
130851,144
173114,12077157847
56837,14144884
135422,28775
169652,0
174162,1460
141940,0
4589,42008856357934624
197172,4495776
32148,362271
75213,9125717560033684
158710,722215126580569088
97381,-5001364878941254320128
108444,504730584767966
45761,5748374862541758464
10552,2
149070,26817355743
22540,-6715
178960,4376
81966,89
39963,1058164992817935360
88768,861626852338492
127190,33
140084,-3
168263,58734
52201,414
156142,8819356428
188636,182976183274280845312
1099,340895976
8754,1139
78265,-7369
218165,378
62577,42342127346985600
185061,63
36851,2147483681
110736,5516
144345,4208437368135
36511,7
36679,-8
125727,10868
22114,2161515171
35654,163760750901787885568
10646,55751
199454,1
33924,53418
116851,235743024876505
107497,19978
180713,78396609323709
188006,1
5169,13647
101009,-53187
94239,36859818378775
70829,181561844880
61202,-16
128486,7
201329,10703223927556087808
40012,135
194790,226562
202410,674
12685,200109787158
181833,-81
140585,190
199952,2010131325925735424
28772,1036070
18353,-12
12443,1259332
129202,11
54827,-9229
104430,86
36231,-53734023263460
139164,-30026
224564,109999999972665152
98634,353598008199
173448,19993
193840,-4
112324,222
186172,793785425609
213889,7
15291,109
145442,-28
45226,16
207845,3221225472
181798,401
10446,145
218264,5302
13352,-194
2167,1567
15738,-1432099056
158230,1
135012,0
38717,-1
210011,17109422
124754,16082790041329712
11798,2333521433367188992
126461,20563064002
145275,6936
112363,12006
203779,1032889458580205
126269,449893553
117438,10090819961718364160
54804,23
112237,70330693730
1563,5460
85434,-6839526230264
145373,650
162610,90
188798,126453979155
16909,49965184381
28327,80775900
133072,1039919749
27101,1845037185460078
7111,30868
141879,-37
57917,9237
80261,2230
109122,452981353155372
76184,118
15106,13216408
220919,232
17322,1259372445786
162854,83
193086,2058091
214233,36
227636,319
11050,2353386919273
136021,345
158895,3080691038496816128
18811,-156
105781,33
118017,123
146244,50673041328277800
45614,7121453984059541504
32588,14337660952
140617,-2494423
120059,-925
134931,2417439047621074432
180530,4592
65550,219626878432
43286,1
165293,573
112769,766
60558,5525
156973,169026077554037280
74302,185
35059,14
153152,226
220026,-17179869184
123053,628287417285
14362,263308248690781248
107888,1
200302,479146251039171018752
145370,-32922996940032466944
113724,150
66422,109
27116,1669330
113706,-3
120629,631
195374,21318
212961,0
84812,4968
145680,3889
177040,-11
176670,3086243186138
50264,1688
121029,124518052600196956160
20430,11
77435,34015373377210728448
76859,135
147517,594040927536710144
60045,366
76485,1143
215684,4543913
120965,38660702811319320
2887,87960930222080
72364,153
75296,13836125171
197544,34893216210118
126304,4694295
38871,157472568114
86064,2
16886,295531
104332,23752318986
132659,-1328177891911859
40569,3547076475525703680
220927,106
143400,495347002251426791424
140700,96
125912,1824448049075430883328
139159,906220783314
197543,6
123392,99
189846,206
3621,106
174454,-160
17473,2236
130406,42714791936
176360,-463875457488843904
164146,-6573884
24323,4555755
76057,313588
89223,64335
68085,5535325339344
176240,442
86797,-46503861376
162486,1
35173,1130706873937
26500,-25387
166516,12
148598,405
201919,-10
129590,40
165932,874569107071
190672,6002
172868,1709
8021,28
112150,10249
216911,-111709164448374240
169009,147808448
93865,2774983429322856448
159716,4
100100,-220
24805,-223
145463,1
222365,66
176908,670983261117092
157937,-16
31685,373861405
82316,1
57798,157
44942,5968147570256633659392
51757,60
76372,-201671
57628,805494280376964864
51792,-26
67042,18
37303,202658442
149734,1
66544,81
204664,2775833
215646,39
37149,-335844
194404,-66476429474832384
78404,8972
7678,896500216489267822592
99300,3101
116967,491
182539,2431458958
155651,869
213344,110
36836,226
118965,457
225532,-477208
118637,689286755164
194765,-112986419
154149,5262626840431
100170,-6
325,320
141686,-4
219704,122
128390,72
69195,-103
37197,1
149518,193
175998,34983013174
111232,45538360282508168
185117,333
168737,76
113161,132980030468
127831,3135
50613,-2
92149,15
66755,7642929980779064
26656,-1308038
209306,665059
118101,-11
150400,13
94811,-162
186315,3721081507
71265,-730759734432
90337,958539345
160393,301
218697,440437
205938,5401696
99410,200
107248,-1158539515
59399,220665901
198103,-63
138822,162
10003,-1746409225208832
80516,10
215461,914
142082,4398046511104
98831,6598064983
106150,939524095
59169,-1617
171355,4412
45884,183779069
111117,10697298244
194080,116654675715975
65810,48551864
